"Date","CMAQ_2011_12k_Obs_mean","CMAQ_2011_12k_Mod_mean","CMAQ_2011_12k_MB","CMAQ_2011_12k_RMSE","CMAQ_2011_12k_COR"
2011-11-17 07:00:00,15.776,20.2766,4.50054,6.83531,0.669
2011-11-17 08:00:00,18.4333,20.0798,1.64644,8.27415,0.602
2011-11-17 09:00:00,22.1726,22.6913,0.518705,11.1527,0.512
2011-11-17 10:00:00,25.9083,26.5286,0.62026,10.5898,0.587
2011-11-17 11:00:00,29.0339,29.8006,0.766748,9.67387,0.635
2011-11-17 12:00:00,31.6892,32.4325,0.743312,11.1042,0.468
2011-11-17 13:00:00,33.5147,34.5581,1.04336,9.7034,0.617
2011-11-17 14:00:00,34.3515,35.8241,1.4726,9.73648,0.614
2011-11-17 15:00:00,34.0448,36.1181,2.07331,9.85447,0.6
2011-11-17 16:00:00,31.5668,35.2157,3.64896,9.92741,0.585
2011-11-17 17:00:00,26.2608,31.6871,5.42632,10.6745,0.466
2011-11-17 18:00:00,23.0052,26.3167,3.31144,10.3917,0.48
2011-11-17 19:00:00,22.0079,23.2794,1.27149,11.2843,0.487
2011-11-17 20:00:00,21.7723,22.7429,0.970678,11.3257,0.513
2011-11-17 21:00:00,21.5524,23.1083,1.55595,10.3637,0.564
2011-11-17 22:00:00,21.6965,23.5446,1.8481,8.55016,0.597
2011-11-17 23:00:00,21.7952,23.8708,2.07555,7.24851,0.604
2011-11-18 00:00:00,21.9947,24.4082,2.41354,9.90621,0.579
2011-11-18 01:00:00,21.8046,24.7223,2.91771,9.96227,0.57
2011-11-18 02:00:00,21.4345,24.8109,3.37634,6.76023,0.609
2011-11-18 03:00:00,21.8343,25.165,3.33075,6.16553,0.631
2011-11-18 04:00:00,21.9623,25.4225,3.46019,5.8009,0.67
2011-11-18 05:00:00,20.3298,23.931,3.60113,5.84936,0.702
2011-11-18 06:00:00,18.9723,22.5706,3.59835,6.05348,0.713
2011-11-18 07:00:00,18.6337,20.8757,2.24197,6.41121,0.715
2011-11-18 08:00:00,21.7797,21.1116,-0.668122,7.34349,0.717
2011-11-18 09:00:00,25.8581,24.8505,-1.00755,9.4109,0.67
2011-11-18 10:00:00,29.5193,28.8339,-0.685452,9.04634,0.706
2011-11-18 11:00:00,32.4032,32.2926,-0.110635,8.89195,0.726
2011-11-18 12:00:00,34.4599,35.036,0.576114,10.149,0.553
2011-11-18 13:00:00,35.5897,36.9354,1.34567,9.04583,0.72
2011-11-18 14:00:00,35.9433,37.9423,1.999,9.0607,0.724
2011-11-18 15:00:00,35.4202,38.033,2.61285,8.96616,0.728
2011-11-18 16:00:00,33.2883,37.07,3.7817,9.12932,0.713
2011-11-18 17:00:00,29.2241,34.0728,4.84873,9.63623,0.563
2011-11-18 18:00:00,26.8768,29.3349,2.45816,9.39538,0.607
2011-11-18 19:00:00,25.9155,26.965,1.04956,10.0044,0.589
2011-11-18 20:00:00,25.1878,26.3122,1.12443,9.91044,0.615
2011-11-18 21:00:00,24.7176,26.2475,1.52984,9.29573,0.639
2011-11-18 22:00:00,24.3797,26.2868,1.90706,7.97502,0.658
2011-11-18 23:00:00,24.3203,26.4086,2.0883,7.27416,0.629
2011-11-19 00:00:00,24.3005,26.4812,2.18063,9.07256,0.71
2011-11-19 01:00:00,24.0265,26.7909,2.76439,9.46973,0.692
2011-11-19 02:00:00,23.9278,26.9828,3.05499,5.96946,0.63
2011-11-19 03:00:00,24.1507,27.0117,2.86097,5.31437,0.654
2011-11-19 04:00:00,23.9416,27.3781,3.43647,4.95096,0.68
2011-11-19 05:00:00,22.5254,26.6498,4.1244,5.08137,0.67
2011-11-19 06:00:00,21.3195,25.8524,4.53289,5.20516,0.664
2011-11-19 07:00:00,21.1823,24.7789,3.59662,5.58717,0.652
2011-11-19 08:00:00,23.7288,24.5618,0.83298,6.57463,0.585
2011-11-19 09:00:00,27.6174,27.1024,-0.514987,8.57317,0.445
2011-11-19 10:00:00,31.0751,30.3218,-0.753329,8.72155,0.526
2011-11-19 11:00:00,33.585,32.8735,-0.711484,8.93096,0.569
2011-11-19 12:00:00,35.2049,34.8307,-0.374237,9.31827,0.704
2011-11-19 13:00:00,36.026,36.1381,0.112129,8.9362,0.585
2011-11-19 14:00:00,36.2065,36.8555,0.64903,8.84223,0.595
2011-11-19 15:00:00,35.6075,36.8941,1.28659,9.18887,0.606
2011-11-19 16:00:00,33.6044,36.0515,2.44704,9.26039,0.595
2011-11-19 17:00:00,29.9857,33.31,3.32428,8.84518,0.715
2011-11-19 18:00:00,27.4824,28.9545,1.47205,9.23522,0.698
2011-11-19 19:00:00,26.0636,26.1467,0.08309,9.65671,0.698
2011-11-19 20:00:00,25.0467,25.2381,0.19142,10.1583,0.678
2011-11-19 21:00:00,24.4275,25.1204,0.692969,9.58902,0.668
2011-11-19 22:00:00,23.9957,25.0469,1.05119,8.06954,0.653
2011-11-19 23:00:00,23.2539,25.1928,1.93885,6.88977,0.624
2011-11-20 00:00:00,22.8395,25.3037,2.46425,9.50713,0.581
2011-11-20 01:00:00,22.6252,25.2516,2.62642,9.34208,0.611
2011-11-20 02:00:00,21.8897,24.8653,2.97558,7.00575,0.67
2011-11-20 03:00:00,22.3745,25.0001,2.6256,6.89495,0.68
2011-11-20 04:00:00,21.6671,24.6685,3.00131,7.14581,0.687
2011-11-20 05:00:00,21.3394,24.5374,3.198,7.3847,0.703
2011-11-20 06:00:00,21.1147,23.9255,2.81073,7.62114,0.716
2011-11-20 07:00:00,21.1532,23.0506,1.89734,8.0482,0.71
2011-11-20 08:00:00,23.0481,23.1423,0.0941953,9.4257,0.654
2011-11-20 09:00:00,25.5982,25.4054,-0.19274,11.1582,0.553
2011-11-20 10:00:00,27.658,28.2901,0.63212,10.921,0.54
2011-11-20 11:00:00,29.3758,30.7426,1.36676,10.8498,0.541
2011-11-20 12:00:00,30.3229,32.7169,2.39398,9.33537,0.632
2011-11-20 13:00:00,30.6645,34.0141,3.34964,10.591,0.563
2011-11-20 14:00:00,30.4772,34.5519,4.07468,10.3819,0.59
2011-11-20 15:00:00,29.6905,34.2703,4.57977,10.3047,0.601
2011-11-20 16:00:00,27.2021,32.7647,5.56262,10.4122,0.593
2011-11-20 17:00:00,23.4388,29.4676,6.02883,8.86073,0.676
2011-11-20 18:00:00,21.0466,25.4438,4.39715,9.30252,0.647
2011-11-20 19:00:00,19.478,23.0071,3.52911,9.27841,0.667
2011-11-20 20:00:00,18.7057,21.8791,3.17333,8.92303,0.69
2011-11-20 21:00:00,18.1723,21.2393,3.06701,8.83622,0.676
2011-11-20 22:00:00,17.5761,21.0121,3.43602,8.20911,0.653
2011-11-20 23:00:00,17.088,20.9973,3.90927,7.46265,0.658
2011-11-21 00:00:00,16.697,21.1597,4.46271,10.6672,0.586
2011-11-21 01:00:00,16.3162,21.1982,4.88198,10.7842,0.571
2011-11-21 02:00:00,15.7187,20.8714,5.1527,8.64186,0.656
2011-11-21 03:00:00,15.7229,20.8373,5.11442,8.4204,0.704
2011-11-21 04:00:00,15.6423,20.4514,4.80902,8.10344,0.753
2011-11-21 05:00:00,14.456,19.7189,5.26294,8.33002,0.772
2011-11-21 06:00:00,13.3943,18.3656,4.97135,8.53385,0.793
2011-11-21 07:00:00,13.0501,16.6026,3.55254,8.91334,0.801
2011-11-21 08:00:00,14.8805,16.6602,1.77963,10.0317,0.778
2011-11-21 09:00:00,18.5936,20.3014,1.70782,12.1303,0.662
2011-11-21 10:00:00,21.9596,24.1892,2.22954,11.1944,0.627
2011-11-21 11:00:00,24.1544,27.0217,2.86731,10.7368,0.608
2011-11-21 12:00:00,26.0833,29.203,3.11968,10.9735,0.54
2011-11-21 13:00:00,27.1301,30.8219,3.69179,10.3748,0.634
2011-11-21 14:00:00,27.3918,31.6574,4.26559,10.1588,0.654
2011-11-21 15:00:00,26.4875,31.5294,5.04189,10.3245,0.659
2011-11-21 16:00:00,23.9687,30.2788,6.31012,10.4619,0.649
2011-11-21 17:00:00,19.6558,26.9235,7.26767,11.0498,0.518
2011-11-21 18:00:00,17.0091,21.8104,4.80132,10.8092,0.524
2011-11-21 19:00:00,15.6253,18.898,3.2727,11.2884,0.507
2011-11-21 20:00:00,14.9804,17.9947,3.01437,10.7842,0.547
2011-11-21 21:00:00,14.5869,17.9027,3.31576,9.68042,0.612
2011-11-21 22:00:00,14.1939,18.2434,4.04944,8.62573,0.642
2011-11-21 23:00:00,14.1245,18.6368,4.51228,8.53024,0.633
2011-11-22 00:00:00,13.9249,19.2589,5.33401,11.0169,0.625
2011-11-22 01:00:00,13.7314,19.5996,5.86827,11.2577,0.624
2011-11-22 02:00:00,13.3018,19.9699,6.66815,8.29129,0.737
2011-11-22 03:00:00,13.7297,20.6379,6.90829,8.25097,0.764
2011-11-22 04:00:00,13.3696,20.5007,7.13115,8.05358,0.789
2011-11-22 05:00:00,12.4105,19.7297,7.3192,7.79927,0.814
2011-11-22 06:00:00,11.6566,18.6527,6.99608,7.79305,0.82
2011-11-22 07:00:00,11.3961,16.9718,5.57571,8.65838,0.796
2011-11-22 08:00:00,13.2788,16.6933,3.41446,10.1377,0.74
2011-11-22 09:00:00,16.746,19.6417,2.89577,12.1426,0.618
2011-11-22 10:00:00,20.0915,23.2107,3.11913,11.1998,0.604
2011-11-22 11:00:00,22.8857,26.2542,3.36849,10.425,0.631
2011-11-22 12:00:00,25.0866,28.527,3.44037,11.6847,0.609
2011-11-22 13:00:00,26.8215,30.2491,3.42766,10.3881,0.638
2011-11-22 14:00:00,27.544,31.1788,3.63485,10.6908,0.632
2011-11-22 15:00:00,26.6886,31.2421,4.55352,10.8265,0.637
2011-11-22 16:00:00,24.0117,29.9676,5.95586,11.0534,0.635
2011-11-22 17:00:00,19.605,26.3517,6.74673,11.6659,0.61
2011-11-22 18:00:00,17.7087,21.905,4.19625,11.7562,0.611
2011-11-22 19:00:00,17.3159,19.9959,2.67999,11.9548,0.611
2011-11-22 20:00:00,16.9191,19.7571,2.83806,11.7601,0.618
2011-11-22 21:00:00,16.6675,20.1326,3.46502,10.6908,0.647
2011-11-22 22:00:00,16.6234,20.7441,4.1207,9.14467,0.689
2011-11-22 23:00:00,16.8245,21.4666,4.64207,8.33705,0.722
2011-11-23 00:00:00,17.1501,22.1674,5.01738,11.1962,0.633
2011-11-23 01:00:00,17.1381,22.5946,5.4565,11.2634,0.637
2011-11-23 02:00:00,16.791,22.6167,5.82563,8.26282,0.643
2011-11-23 03:00:00,17.2647,22.952,5.68735,7.90481,0.647
2011-11-23 04:00:00,16.975,23.0691,6.0941,7.77054,0.647
2011-11-23 05:00:00,15.6282,22.1477,6.5195,8.30914,0.61
2011-11-23 06:00:00,14.7474,20.9385,6.1911,8.30425,0.628
2011-11-23 07:00:00,14.2156,19.269,5.05334,8.58518,0.633
2011-11-23 08:00:00,15.6034,18.8288,3.22537,10.0509,0.586
2011-11-23 09:00:00,19.0093,21.1674,2.15809,11.3548,0.566
2011-11-23 10:00:00,22.4732,24.5123,2.03909,10.5707,0.625
2011-11-23 11:00:00,25.6941,27.6758,1.98163,9.89569,0.66
2011-11-23 12:00:00,28.2283,30.316,2.08773,11.5144,0.63
2011-11-23 13:00:00,30.0807,32.3954,2.31472,10.0882,0.654
2011-11-23 14:00:00,31.1547,33.6399,2.48522,10.4147,0.641
2011-11-23 15:00:00,30.8588,33.8813,3.02244,10.642,0.635
2011-11-23 16:00:00,28.1386,32.7525,4.61397,10.5222,0.629
2011-11-23 17:00:00,23.839,29.0811,5.24206,11.1932,0.64
2011-11-23 18:00:00,21.5433,24.4863,2.94299,11.2511,0.645
2011-11-23 19:00:00,20.8899,21.9562,1.06628,11.9033,0.628
2011-11-23 20:00:00,20.6252,21.3776,0.752389,11.7697,0.632
2011-11-23 21:00:00,20.2447,21.6337,1.38896,11.046,0.649
2011-11-23 22:00:00,19.6565,22.1564,2.49988,9.61825,0.668
2011-11-23 23:00:00,19.7934,22.5574,2.76403,8.55951,0.663
2011-11-24 00:00:00,19.6742,23.0744,3.4002,10.7044,0.618
2011-11-24 01:00:00,19.3274,23.4069,4.07956,10.9485,0.612
2011-11-24 02:00:00,18.9434,23.4215,4.47815,7.06332,0.664
2011-11-24 03:00:00,19.2939,23.4099,4.11604,7.33465,0.625
2011-11-24 04:00:00,18.9537,23.6413,4.68764,7.52204,0.595
2011-11-24 05:00:00,18.1984,23.054,4.85556,7.63227,0.575
2011-11-24 06:00:00,17.5234,22.2695,4.7461,8.07601,0.556
2011-11-24 07:00:00,17.5618,21.1137,3.55195,8.54587,0.548
2011-11-24 08:00:00,20.0832,20.9561,0.872846,9.35907,0.559
2011-11-24 09:00:00,23.7494,23.5199,-0.229432,11.0312,0.526
2011-11-24 10:00:00,27.4013,26.7175,-0.683749,10.6722,0.567
2011-11-24 11:00:00,30.4499,29.7868,-0.663109,11.01,0.553
2011-11-24 12:00:00,32.6649,32.6471,-0.017861,10.9472,0.597
2011-11-24 13:00:00,34.2623,34.9888,0.726432,11.6024,0.527
2011-11-24 14:00:00,34.9116,36.5408,1.6292,11.6577,0.528
2011-11-24 15:00:00,34.4239,36.837,2.4131,11.3095,0.569
2011-11-24 16:00:00,32.0013,35.4099,3.40861,11.1485,0.586
2011-11-24 17:00:00,27.6623,31.5296,3.86725,10.2983,0.635
2011-11-24 18:00:00,24.7487,26.5362,1.78752,10.5691,0.622
2011-11-24 19:00:00,22.931,23.7314,0.800375,10.8559,0.598
2011-11-24 20:00:00,21.6545,22.7632,1.1087,10.7092,0.616
2011-11-24 21:00:00,21.052,22.5962,1.54415,9.96575,0.623
2011-11-24 22:00:00,20.2171,22.676,2.45889,8.61558,0.623
2011-11-24 23:00:00,19.5861,22.9019,3.31578,7.43498,0.651
2011-11-25 00:00:00,19.2034,23.3279,4.12447,11.035,0.603
2011-11-25 01:00:00,19.0532,23.6213,4.5681,11.0445,0.614
2011-11-25 02:00:00,18.7957,23.7613,4.9656,7.90183,0.549
2011-11-25 03:00:00,19.6103,24.2045,4.59419,7.14305,0.581
2011-11-25 04:00:00,19.0029,24.1982,5.19524,6.47567,0.632
2011-11-25 05:00:00,17.983,23.2022,5.21926,5.98454,0.667
2011-11-25 06:00:00,17.2383,22.3214,5.08315,5.8716,0.68
2011-11-25 07:00:00,17.0013,21.008,4.00671,6.20978,0.682
2011-11-25 08:00:00,19.6118,20.6044,0.992636,7.81559,0.647
2011-11-25 09:00:00,24.2212,23.2953,-0.925868,9.73801,0.613
2011-11-25 10:00:00,28.7929,27.4711,-1.32182,9.72929,0.666
2011-11-25 11:00:00,32.4613,31.3723,-1.08902,9.78779,0.692
2011-11-25 12:00:00,34.8583,34.3295,-0.528776,11.4361,0.58
2011-11-25 13:00:00,36.3368,36.2963,-0.0405402,10.0492,0.687
2011-11-25 14:00:00,36.7701,37.3176,0.547506,10.4889,0.67
2011-11-25 15:00:00,36.1144,37.2405,1.1261,10.9977,0.651
2011-11-25 16:00:00,33.2315,35.7258,2.49429,11.3919,0.635
2011-11-25 17:00:00,29.0585,31.7833,2.72475,11.0891,0.588
2011-11-25 18:00:00,26.193,27.4945,1.30156,11.5522,0.566
2011-11-25 19:00:00,24.794,25.5895,0.795491,11.474,0.577
2011-11-25 20:00:00,23.9048,25.2517,1.3469,11.3846,0.594
2011-11-25 21:00:00,23.4076,25.3455,1.93791,10.7132,0.615
2011-11-25 22:00:00,22.9699,25.5014,2.53152,9.36747,0.614
2011-11-25 23:00:00,22.5192,25.7757,3.25648,8.53774,0.582
2011-11-26 00:00:00,22.1066,25.7814,3.67484,11.4938,0.631
2011-11-26 01:00:00,21.8398,25.8133,3.97347,11.4275,0.628
2011-11-26 02:00:00,21.7118,26.0041,4.29235,8.09756,0.666
2011-11-26 03:00:00,22.7133,26.4649,3.75167,7.76807,0.647
2011-11-26 04:00:00,22.2648,26.1807,3.91586,7.33364,0.644
2011-11-26 05:00:00,20.7961,25.7467,4.9507,7.60077,0.613
2011-11-26 06:00:00,20.1953,24.9968,4.80147,7.80397,0.625
2011-11-26 07:00:00,19.8814,23.9365,4.05513,7.7732,0.664
2011-11-26 08:00:00,21.2786,23.4588,2.18014,9.21826,0.642
2011-11-26 09:00:00,24.4602,24.9937,0.533451,10.2034,0.64
2011-11-26 10:00:00,27.6449,27.6913,0.0463672,10.1326,0.654
2011-11-26 11:00:00,30.3963,30.3724,-0.0239091,10.4346,0.643
2011-11-26 12:00:00,32.4245,32.3817,-0.0428021,11.5354,0.608
2011-11-26 13:00:00,33.5826,33.6629,0.0803355,11.0822,0.605
2011-11-26 14:00:00,33.7152,34.2399,0.524696,11.4129,0.588
2011-11-26 15:00:00,32.5875,33.7304,1.14293,11.9833,0.575
2011-11-26 16:00:00,29.1059,31.4502,2.34428,11.9363,0.581
2011-11-26 17:00:00,24.9726,27.1507,2.17808,11.1088,0.604
2011-11-26 18:00:00,22.9465,23.6916,0.745076,11.1624,0.611
2011-11-26 19:00:00,21.9659,22.2696,0.303687,12.1858,0.562
2011-11-26 20:00:00,21.4364,22.0906,0.654195,12.4853,0.536
2011-11-26 21:00:00,20.8984,22.1815,1.28309,12.0764,0.55
2011-11-26 22:00:00,20.5538,22.2364,1.68265,10.7948,0.579
2011-11-26 23:00:00,20.505,22.761,2.25594,9.1128,0.636
2011-11-27 00:00:00,20.7762,23.6222,2.84609,11.7614,0.571
2011-11-27 01:00:00,20.4925,23.8317,3.33919,11.5925,0.589
2011-11-27 02:00:00,20.0399,23.9894,3.94947,8.87917,0.629
2011-11-27 03:00:00,20.9203,24.1078,3.1875,8.93056,0.606
2011-11-27 04:00:00,20.9147,23.8995,2.98481,8.58324,0.628
2011-11-27 05:00:00,19.5226,23.9179,4.39533,8.10451,0.662
2011-11-27 06:00:00,19.2032,23.4904,4.28725,8.2484,0.675
2011-11-27 07:00:00,19.0933,22.707,3.6137,8.93449,0.648
2011-11-27 08:00:00,20.7313,22.392,1.66067,10.3998,0.581
2011-11-27 09:00:00,23.5576,23.7365,0.178897,11.1886,0.592
2011-11-27 10:00:00,26.2805,25.8877,-0.3928,10.4659,0.644
2011-11-27 11:00:00,28.6658,28.5755,-0.0902631,10.4359,0.646
2011-11-27 12:00:00,30.5065,30.9586,0.452112,11.7041,0.585
2011-11-27 13:00:00,31.6588,32.6235,0.964672,10.8414,0.613
2011-11-27 14:00:00,31.9529,33.5297,1.57678,11.4036,0.576
2011-11-27 15:00:00,31.3055,33.4197,2.11422,11.6596,0.565
2011-11-27 16:00:00,28.6301,31.5091,2.87899,11.7005,0.573
2011-11-27 17:00:00,24.627,27.2053,2.5783,11.1325,0.61
2011-11-27 18:00:00,22.2184,23.7376,1.51918,10.8923,0.614
2011-11-27 19:00:00,21.2102,22.5297,1.31942,12.0044,0.56
2011-11-27 20:00:00,20.7592,22.4822,1.72302,11.8028,0.566
2011-11-27 21:00:00,20.4113,22.883,2.47168,11.2497,0.582
2011-11-27 22:00:00,20.2341,23.5654,3.33124,10.3156,0.588
2011-11-27 23:00:00,20.0491,24.1918,4.1427,9.47929,0.603
2011-11-28 00:00:00,19.7902,24.483,4.69279,11.9515,0.558
2011-11-28 01:00:00,19.9513,24.5181,4.56687,11.9303,0.564
2011-11-28 02:00:00,19.5565,24.4448,4.88836,8.567,0.676
2011-11-28 03:00:00,19.2409,23.9524,4.71146,9.00392,0.622
2011-11-28 04:00:00,19.0294,23.8284,4.79902,9.84198,0.565
2011-11-28 05:00:00,17.0768,23.1165,6.03965,10.1917,0.548
2011-11-28 06:00:00,15.6781,21.7476,6.06949,10.4989,0.562
2011-11-28 07:00:00,14.8617,19.7795,4.91785,11.0946,0.587
2011-11-28 08:00:00,16.2487,19.0178,2.76914,12.4029,0.573
2011-11-28 09:00:00,19.2795,21.2672,1.98771,12.8655,0.529
2011-11-28 10:00:00,22.7084,24.1382,1.42983,12.3278,0.514
2011-11-28 11:00:00,25.124,26.7529,1.62892,11.6445,0.542
2011-11-28 12:00:00,26.636,28.9819,2.34595,11.8613,0.559
2011-11-28 13:00:00,27.751,30.7131,2.96212,11.624,0.542
2011-11-28 14:00:00,27.6396,31.5129,3.87323,11.8302,0.523
2011-11-28 15:00:00,26.1174,31.08,4.96254,11.9036,0.527
2011-11-28 16:00:00,22.5558,28.5245,5.96862,12.2211,0.513
2011-11-28 17:00:00,18.4433,23.4073,4.96401,11.4528,0.596
2011-11-28 18:00:00,16.0799,19.1511,3.07118,11.306,0.608
2011-11-28 19:00:00,15.2336,17.108,1.87443,12.4499,0.573
2011-11-28 20:00:00,14.7608,16.7555,1.99467,12.3143,0.598
2011-11-28 21:00:00,14.5848,17.0386,2.45383,11.3427,0.639
2011-11-28 22:00:00,14.4063,17.5802,3.1739,10.5391,0.624
2011-11-28 23:00:00,14.3378,18.1283,3.79054,9.39924,0.641
2011-11-29 00:00:00,14.6832,18.8146,4.13148,12.4929,0.489
2011-11-29 01:00:00,14.9413,18.9418,4.00051,12.3331,0.485
2011-11-29 02:00:00,15.1027,19.2759,4.1732,9.46017,0.606
2011-11-29 03:00:00,16.4375,19.8086,3.37106,9.60178,0.594
2011-11-29 04:00:00,16.4491,19.877,3.42787,10.3706,0.543
2011-11-29 05:00:00,15.4491,19.7795,4.33037,10.9267,0.523
2011-11-29 06:00:00,14.9265,18.994,4.06753,11.6627,0.505
2011-11-29 07:00:00,14.6021,17.8402,3.23813,12.7124,0.484
2011-11-29 08:00:00,16.1778,17.7993,1.62149,13.9254,0.492
2011-11-29 09:00:00,19.1388,20.4971,1.35833,12.8041,0.597
2011-11-29 10:00:00,21.8711,23.6667,1.79561,11.0309,0.659
2011-11-29 11:00:00,24.3658,26.9318,2.56603,11.1332,0.635
2011-11-29 12:00:00,26.693,29.8343,3.14127,12.4142,0.47
2011-11-29 13:00:00,27.9176,31.9731,4.05552,11.6459,0.602
2011-11-29 14:00:00,28.378,33.2352,4.85717,12.0479,0.585
2011-11-29 15:00:00,27.3356,33.3942,6.05866,12.4989,0.566
2011-11-29 16:00:00,24.424,31.835,7.41098,12.5754,0.559
2011-11-29 17:00:00,20.8495,27.022,6.17243,11.6271,0.514
2011-11-29 18:00:00,19.0027,22.5457,3.54309,11.7986,0.521
2011-11-29 19:00:00,18.2876,20.6221,2.33451,12.602,0.494
2011-11-29 20:00:00,18.0198,20.5131,2.49335,12.0515,0.543
2011-11-29 21:00:00,17.6063,20.9218,3.3155,11.2879,0.588
2011-11-29 22:00:00,17.2682,21.4602,4.19199,10.7096,0.586
2011-11-29 23:00:00,17.1286,21.8376,4.70898,9.88414,0.598
2011-11-30 00:00:00,16.8486,22.2521,5.40348,12.9835,0.527
2011-11-30 01:00:00,16.553,22.2319,5.67885,12.9117,0.532
2011-11-30 02:00:00,15.827,22.2763,6.4493,8.83207,0.587
2011-11-30 03:00:00,16.5606,22.5948,6.03423,8.84146,0.595
2011-11-30 04:00:00,15.7977,21.6712,5.87355,8.59026,0.645
2011-11-30 05:00:00,14.2721,20.8071,6.53498,8.62339,0.684
2011-11-30 06:00:00,12.996,19.4393,6.44323,9.13757,0.687
2011-11-30 07:00:00,12.5595,17.7888,5.22931,10.1702,0.659
2011-11-30 08:00:00,14.5695,17.527,2.9575,11.4033,0.643
2011-11-30 09:00:00,17.9357,20.5545,2.61877,12.3853,0.603
2011-11-30 10:00:00,21.467,24.2951,2.8281,10.4537,0.677
2011-11-30 11:00:00,24.5055,28.0981,3.59267,9.36591,0.722
2011-11-30 12:00:00,27.0095,30.9928,3.98323,13.2358,0.519
2011-11-30 13:00:00,29.0014,33.5116,4.51021,9.35417,0.718
2011-11-30 14:00:00,29.9426,35.0128,5.07016,9.57862,0.704
2011-11-30 15:00:00,29.5094,35.4371,5.92769,9.84758,0.683
2011-11-30 16:00:00,27.1129,34.221,7.10816,9.67793,0.685
2011-11-30 17:00:00,23.2209,30.0257,6.80476,12.706,0.543
2011-11-30 18:00:00,21.4993,24.7917,3.2924,11.8913,0.611
2011-11-30 19:00:00,21.3049,22.7847,1.47973,12.6854,0.577
2011-11-30 20:00:00,21.4252,22.595,1.16985,12.4187,0.602
2011-11-30 21:00:00,21.4146,23.0941,1.67952,11.5691,0.628
2011-11-30 22:00:00,21.7092,23.711,2.0018,10.6658,0.599
2011-11-30 23:00:00,21.7615,24.081,2.31952,9.57524,0.575
2011-12-01 00:00:00,22.0068,24.4945,2.48772,9.48838,0.685
2011-12-01 01:00:00,22.338,24.9979,2.65989,9.27196,0.683
2011-12-01 02:00:00,21.6787,24.8274,3.14863,6.21805,0.701
2011-12-01 03:00:00,21.0305,24.2605,3.22999,6.05499,0.677
2011-12-01 04:00:00,20.4767,23.816,3.33933,5.95887,0.685
2011-12-01 05:00:00,20.4422,23.8404,3.39822,6.24576,0.693
2011-12-01 06:00:00,18.9717,22.7676,3.7959,6.41524,0.718
2011-12-01 07:00:00,18.1018,21.2155,3.11377,6.72641,0.758
2011-12-01 08:00:00,20.369,20.7548,0.38582,8.53114,0.73
2011-12-01 09:00:00,24.208,23.3622,-0.84577,10.3423,0.686
2011-12-01 10:00:00,27.5851,26.7361,-0.848961,9.39215,0.717
2011-12-01 11:00:00,30.1499,29.8699,-0.279983,9.814,0.686
2011-12-01 12:00:00,32.1186,32.7321,0.613489,9.46167,0.683
2011-12-01 13:00:00,33.2072,34.9457,1.73848,9.8986,0.68
2011-12-01 14:00:00,33.7942,36.2804,2.48619,9.82338,0.686
2011-12-01 15:00:00,33.0272,36.53,3.50281,9.4286,0.71
2011-12-01 16:00:00,30.1152,35.1865,5.0713,9.14562,0.725
2011-12-01 17:00:00,25.8032,31.2805,5.4773,9.41284,0.699
2011-12-01 18:00:00,23.6946,26.2929,2.59833,9.40711,0.699
2011-12-01 19:00:00,22.5446,23.3141,0.769548,9.34809,0.705
2011-12-01 20:00:00,21.7126,22.0015,0.288907,9.63485,0.703
2011-12-01 21:00:00,21.1015,21.5,0.398474,9.23161,0.708
2011-12-01 22:00:00,20.8041,21.3441,0.539994,7.73784,0.735
2011-12-01 23:00:00,20.4877,21.3558,0.868086,6.81213,0.726
2011-12-02 00:00:00,20.3324,21.5931,1.26065,9.02623,0.731
2011-12-02 01:00:00,20.0276,21.6156,1.58797,8.82053,0.746
2011-12-02 02:00:00,19.2326,21.6457,2.41313,7.6588,0.721
2011-12-02 03:00:00,18.7791,21.4477,2.66864,7.27798,0.744
2011-12-02 04:00:00,18.2821,21.0911,2.80905,6.83219,0.784
2011-12-02 05:00:00,16.9127,20.6984,3.78568,7.0469,0.799
2011-12-02 06:00:00,15.541,19.5175,3.97647,7.58766,0.799
2011-12-02 07:00:00,14.4547,17.6425,3.18779,8.4439,0.792
2011-12-02 08:00:00,16.1992,16.7866,0.587421,10.0878,0.758
2011-12-02 09:00:00,19.7125,19.7162,0.00372,10.8659,0.714
2011-12-02 10:00:00,23.5014,23.7803,0.278918,10.7769,0.65
2011-12-02 11:00:00,26.5254,27.4181,0.892673,10.925,0.618
2011-12-02 12:00:00,28.5014,30.1685,1.6671,8.80783,0.748
2011-12-02 13:00:00,29.5685,32.1123,2.54379,10.831,0.616
2011-12-02 14:00:00,29.8448,33.2747,3.42995,10.1092,0.657
2011-12-02 15:00:00,28.8249,33.3856,4.56071,9.51515,0.7
2011-12-02 16:00:00,25.843,31.9463,6.1033,9.09064,0.724
2011-12-02 17:00:00,21.9582,27.5302,5.57205,8.74526,0.748
2011-12-02 18:00:00,20.0095,22.7049,2.69542,8.85911,0.743
2011-12-02 19:00:00,19.6162,20.2203,0.604092,10.0447,0.677
2011-12-02 20:00:00,19.7193,19.7224,0.00314707,10.482,0.643
2011-12-02 21:00:00,20.112,20.0212,-0.0908526,10.4176,0.621
2011-12-02 22:00:00,20.4106,20.723,0.312431,9.28327,0.653
2011-12-02 23:00:00,20.5981,21.3846,0.786506,7.98188,0.708
